日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20220831,6018,阪神内燃機工業,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20220831,6022,赤阪鐵工所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6023,ダイハツディーゼル,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20220831,6026,ＧＭＯ　ＴＥＣＨ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6027,弁護士ドットコム,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6028,テクノプロ・ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20220831,6029,アトラグループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6030,アドベンチャー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6031,サイジニア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6032,インターワークス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6033,エクストリーム,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6034,ＭＲＴ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6035,アイ・アールジャパンホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6036,ＫｅｅＰｅｒ技研,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6037,ファーストロジック,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6038,イード,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6039,日本動物高度医療センター,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6040,日本スキー場開発,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6042,ニッキ,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20220831,6044,三機サービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6045,レントラックス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6046,リンクバル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6047,Ｇｕｎｏｓｙ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6048,デザインワン・ジャパン,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6049,イトクロ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6050,イー・ガーディアン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6054,リブセンス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6055,ジャパンマテリアル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6058,ベクトル,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6059,ウチヤマホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6060,こころネット,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6061,ユニバーサル園芸社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6062,チャーム・ケア・コーポレーション,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6063,日本エマージェンシーアシスタンス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6067,インパクトホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6069,トレンダーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6070,キャリアリンク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6071,ＩＢＪ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6072,地盤ネットホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6073,アサンテ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6074,ジェイエスエス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6078,バリューＨＲ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6080,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6081,アライドアーキテクツ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6082,ライドオンエクスプレスホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6083,ＥＲＩホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6085,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6086,シンメンテホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6087,アビスト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6088,シグマクシス・ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6089,ウィルグループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6090,ヒューマン・メタボローム・テクノロジーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6091,ウエスコホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6092,エンバイオ・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6093,エスクロー・エージェント・ジャパン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6094,フリークアウト・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6095,メドピア,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6096,レアジョブ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6098,リクルートホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,1,TOPIX Core30
20220831,6099,エラン,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6101,ツガミ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6103,オークマ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6104,芝浦機械,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6113,アマダ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6118,アイダエンジニアリング,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6121,滝澤鉄工所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6125,岡本工作機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6131,浜井産業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6134,ＦＵＪＩ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6135,牧野フライス製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6136,オーエスジー,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6137,小池酸素工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6138,ダイジェット工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6140,旭ダイヤモンド工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6141,ＤＭＧ森精機,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6143,ソディック,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6144,西部電機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6146,ディスコ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6147,ヤマザキ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6149,小田原エンジニアリング,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6150,タケダ機械,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6151,日東工器,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6155,高松機械工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6156,エーワン精密,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6157,日進工具,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6158,和井田製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6159,ミクロン精密,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6161,エスティック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6164,太陽工機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6165,パンチ工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6166,中村超硬,グロース（内国株式）,3600,機械,8,機械 ,-,-
20220831,6167,冨士ダイス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6168,オージックグループ,PRO Market,3600,機械,8,機械 ,-,-
20220831,6171,土木管理総合試験所,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6172,メタップス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6173,アクアライン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6174,デンタス,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6175,ネットマーケティング,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6176,ブランジスタ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6177,ＡｐｐＢａｎｋ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6178,日本郵政,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,2,TOPIX Large70
20220831,6180,ＧＭＯメディア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6181,タメニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6182,メタリアル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6183,ベルシステム２４ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6184,鎌倉新書,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6185,ＳＭＮ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6186,一蔵,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6188,富士ソフトサービスビューロ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6189,グローバルキッズＣＯＭＰＡＮＹ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6190,フェニックスバイオ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6191,エアトリ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6192,ハイアス・アンド・カンパニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6193,バーチャレクス・ホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6194,アトラエ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6195,ホープ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6196,ストライク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6197,ソラスト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6198,キャリア,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20220831,6199,セラク,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20220831,6200,インソース,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20220831,6201,豊田自動織機,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20220831,6203,豊和工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6205,ニデックオーケーケー,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6208,石川製作所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6210,東洋機械金属,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6217,津田駒工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6218,エンシュウ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6222,島精機製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6226,守谷輸送機工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6227,ＡＩメカテック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6228,ジェイ・イー・ティ,PRO Market,3600,機械,8,機械 ,-,-
20220831,6229,オーケーエム,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6230,ＳＡＮＥＩ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6231,木村工機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6232,ＡＣＳＬ,グロース（内国株式）,3600,機械,8,機械 ,-,-
20220831,6233,極東産機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6235,オプトラン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6236,ＮＣホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6237,イワキポンプ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6238,フリュー,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6239,ナガオカ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6240,ヤマシンフィルタ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6245,ヒラノテクシード,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6246,テクノスマート,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6247,日阪製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6248,横田製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6249,ゲームカード・ジョイコホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6250,やまびこ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6254,野村マイクロ・サイエンス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6255,エヌ・ピー・シー,グロース（内国株式）,3600,機械,8,機械 ,-,-
20220831,6257,藤商事,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6258,平田機工,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6262,ペガサスミシン製造,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6264,マルマエ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6265,コンバム,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6266,タツモ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6267,ゼネラルパッカー,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6268,ナブテスコ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6269,三井海洋開発,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6272,レオン自動機,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6273,ＳＭＣ,プライム（内国株式）,3600,機械,8,機械 ,1,TOPIX Core30
20220831,6276,シリウスビジョン,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6277,ホソカワミクロン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6278,ユニオンツール,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6279,瑞光,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6282,オイレス工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6284,日精エー・エス・ビー機械,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6286,靜甲,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6287,サトーホールディングス,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6289,技研製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6291,日本エアーテック,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6292,カワタ,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6293,日精樹脂工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6294,オカダアイヨン,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6297,鉱研工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6298,ワイエイシイホールディングス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6301,小松製作所,プライム（内国株式）,3600,機械,8,機械 ,2,TOPIX Large70
20220831,6302,住友重機械工業,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6303,ササクラ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6305,日立建機,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6306,日工,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6307,サンセイ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6309,巴工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6310,井関農機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6312,フロイント産業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6315,ＴＯＷＡ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6316,丸山製作所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6317,北川鉄工所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6319,シンニッタン,スタンダード（内国株式）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20220831,6322,タクミナ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6323,ローツェ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6324,ハーモニック・ドライブ・システムズ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6325,タカキタ,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6326,クボタ,プライム（内国株式）,3600,機械,8,機械 ,2,TOPIX Large70
20220831,6327,北川精機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6328,荏原実業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6330,東洋エンジニアリング,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220831,6331,三菱化工機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6332,月島機械,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6333,帝国電機製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6334,明治機械,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6335,東京機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6336,石井表記,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6337,テセック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6338,タカトリ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6339,新東工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6340,澁谷工業,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6342,太平製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6343,フリージア・マクロス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6345,アイチ　コーポレーション,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6346,キクカワエンタープライズ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6347,プラコー,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6349,小森コーポレーション,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6351,鶴見製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6355,住友精密工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6356,日本ギア工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6357,三精テクノロジーズ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6358,酒井重工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6360,東京自働機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6361,荏原製作所,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6362,石井鐵工所,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6363,酉島製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6364,北越工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6365,電業社機械製作所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6366,千代田化工建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
20220831,6367,ダイキン工業,プライム（内国株式）,3600,機械,8,機械 ,1,TOPIX Core30
20220831,6368,オルガノ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6369,トーヨーカネツ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6370,栗田工業,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6371,椿本チエイン,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6373,大同工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6376,日機装,プライム（内国株式）,3750,精密機器,9,電機・精密 ,6,TOPIX Small 1
20220831,6378,木村化工機,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6379,レイズネクスト,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20220831,6380,オリエンタルチエン工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6381,アネスト岩田,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6382,トリニティ工業,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6383,ダイフク,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6384,昭和真空,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6387,サムコ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6390,加藤製作所,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6391,加地テック,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6392,ヤマダコーポレーション,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6393,油研工業,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6395,タダノ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6396,宇野澤組鐵工所,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6400,不二精機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6402,兼松エンジニアリング,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6403,水道機工,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6405,鈴茂器工,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6406,フジテック,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6407,ＣＫＤ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6408,小倉クラッチ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6409,キトー,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6411,中野冷機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6412,平和,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6413,理想科学工業,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6416,桂川電機,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6417,ＳＡＮＫＹＯ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6418,日本金銭機械,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6419,マースグループホールディングス,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6420,フクシマガリレイ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6424,高見沢サイバネティックス,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6425,ユニバーサルエンターテインメント,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6428,オーイズミ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6430,ダイコク電機,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20220831,6432,竹内製作所,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20220831,6433,ヒーハイスト,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20220831,6436,アマノ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20220831,6440,ＪＵＫＩ,プライム（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
